order_id,delivery_id,customer_name,priority,weight_kg,volume_m3,order_timestamp,sla_hours,time_window_start,time_window_end,special_requirements,estimated_delivery_time_minutes
ORD_00249,DEL_0249,Customer_249,standard,9.77,3.43,2025-11-10 06:00:00,24,9,17,refrigerated,18
ORD_00250,DEL_0250,Customer_250,express,3.49,0.28,2025-11-10 00:00:00,1,9,11,refrigerated,12
ORD_00251,DEL_0251,Customer_251,standard,19.06,6.36,2025-11-10 04:00:00,24,9,17,none,12
ORD_00252,DEL_0252,Customer_252,standard,18.07,4.3,2025-11-10 03:00:00,24,9,17,refrigerated,17
ORD_00253,DEL_0253,Customer_253,standard,22.18,5.61,2025-11-10 05:00:00,24,12,18,none,9
ORD_00254,DEL_0254,Customer_254,priority,3.6,2.25,2025-11-10 02:00:00,4,9,17,none,20
ORD_00255,DEL_0255,Customer_255,standard,27.58,7.23,2025-11-10 00:00:00,24,9,17,refrigerated,18
ORD_00256,DEL_0256,Customer_256,standard,23.41,4.59,2025-11-10 00:00:00,24,9,17,none,9
ORD_00257,DEL_0257,Customer_257,standard,29.26,7.53,2025-11-10 02:00:00,24,9,17,refrigerated,15
ORD_00258,DEL_0258,Customer_258,standard,8.29,6.98,2025-11-10 04:00:00,24,12,15,signature_required,16
ORD_00259,DEL_0259,Customer_259,priority,8.38,1.52,2025-11-10 03:00:00,4,9,17,none,19
ORD_00260,DEL_0260,Customer_260,standard,19.42,4.91,2025-11-10 03:00:00,24,14,18,refrigerated,7
ORD_00261,DEL_0261,Customer_261,priority,5.29,2.85,2025-11-10 02:00:00,4,9,17,none,8
ORD_00262,DEL_0262,Customer_262,standard,23.24,5.01,2025-11-10 05:00:00,24,9,16,none,10
ORD_00263,DEL_0263,Customer_263,express,0.61,0.33,2025-11-10 05:00:00,1,9,17,fragile,10
ORD_00264,DEL_0264,Customer_264,standard,19.72,6.26,2025-11-10 04:00:00,24,9,17,fragile,15
ORD_00265,DEL_0265,Customer_265,standard,6.34,3.64,2025-11-10 03:00:00,24,13,18,fragile,17
ORD_00266,DEL_0266,Customer_266,standard,18.86,2.4,2025-11-10 01:00:00,24,14,16,signature_required,17
ORD_00267,DEL_0267,Customer_267,standard,28.71,7.61,2025-11-10 00:00:00,24,9,17,none,11
ORD_00268,DEL_0268,Customer_268,priority,12.22,1.97,2025-11-10 03:00:00,4,12,18,signature_required,5
ORD_00269,DEL_0269,Customer_269,priority,11.13,2.04,2025-11-10 05:00:00,4,9,17,fragile,11
ORD_00270,DEL_0270,Customer_270,standard,22.6,7.55,2025-11-10 06:00:00,24,11,18,none,8
ORD_00271,DEL_0271,Customer_271,priority,8.18,2.19,2025-11-10 06:00:00,4,9,17,none,10
ORD_00272,DEL_0272,Customer_272,standard,21.17,2.59,2025-11-10 02:00:00,24,9,17,refrigerated,11
ORD_00273,DEL_0273,Customer_273,standard,24.34,1.86,2025-11-10 03:00:00,24,9,17,none,13
ORD_00274,DEL_0274,Customer_274,standard,26.32,7.5,2025-11-10 05:00:00,24,9,17,signature_required,15
ORD_00275,DEL_0275,Customer_275,priority,11.8,1.04,2025-11-10 04:00:00,4,13,18,signature_required,8
ORD_00276,DEL_0276,Customer_276,standard,24.33,7.4,2025-11-10 06:00:00,24,11,15,signature_required,10
ORD_00277,DEL_0277,Customer_277,priority,11.04,2.03,2025-11-10 06:00:00,4,14,18,refrigerated,7
ORD_00278,DEL_0278,Customer_278,standard,19.21,5.56,2025-11-10 02:00:00,24,14,16,none,12
ORD_00279,DEL_0279,Customer_279,standard,26.41,6.85,2025-11-10 02:00:00,24,9,17,none,10
ORD_00280,DEL_0280,Customer_280,standard,12.95,6.25,2025-11-10 02:00:00,24,9,17,fragile,17
ORD_00281,DEL_0281,Customer_281,standard,12.07,3.93,2025-11-10 01:00:00,24,12,18,none,17
ORD_00282,DEL_0282,Customer_282,standard,12.34,1.29,2025-11-10 03:00:00,24,9,17,fragile,20
ORD_00283,DEL_0283,Customer_283,standard,21.33,2.35,2025-11-10 05:00:00,24,14,18,fragile,10
ORD_00284,DEL_0284,Customer_284,standard,19.99,4.54,2025-11-10 01:00:00,24,12,16,fragile,15
ORD_00285,DEL_0285,Customer_285,priority,6.42,1.64,2025-11-10 06:00:00,4,9,17,signature_required,6
ORD_00286,DEL_0286,Customer_286,standard,13.67,4.05,2025-11-10 06:00:00,24,9,17,refrigerated,5
ORD_00287,DEL_0287,Customer_287,standard,8.56,3.19,2025-11-10 03:00:00,24,9,17,fragile,11
ORD_00288,DEL_0288,Customer_288,standard,29.79,4.79,2025-11-10 06:00:00,24,9,17,signature_required,20
ORD_00289,DEL_0289,Customer_289,priority,7.89,1.0,2025-11-10 03:00:00,4,12,17,signature_required,20
ORD_00290,DEL_0290,Customer_290,standard,22.75,2.91,2025-11-10 04:00:00,24,10,12,none,12
ORD_00291,DEL_0291,Customer_291,standard,27.83,2.33,2025-11-10 02:00:00,24,11,13,fragile,14
ORD_00292,DEL_0292,Customer_292,standard,27.62,5.53,2025-11-10 03:00:00,24,10,18,none,20
ORD_00293,DEL_0293,Customer_293,standard,12.36,1.8,2025-11-10 04:00:00,24,9,17,none,8
ORD_00294,DEL_0294,Customer_294,priority,8.01,2.66,2025-11-10 02:00:00,4,13,15,none,16
ORD_00295,DEL_0295,Customer_295,priority,13.13,1.39,2025-11-10 04:00:00,4,9,17,none,19
ORD_00296,DEL_0296,Customer_296,standard,12.47,1.75,2025-11-10 04:00:00,24,9,17,fragile,18
ORD_00297,DEL_0297,Customer_297,priority,14.22,2.01,2025-11-10 00:00:00,4,9,17,fragile,14
ORD_00298,DEL_0298,Customer_298,priority,4.25,1.71,2025-11-10 02:00:00,4,9,18,refrigerated,7
ORD_00299,DEL_0299,Customer_299,standard,28.75,1.96,2025-11-10 03:00:00,24,9,17,none,12
ORD_00300,DEL_0300,Customer_300,standard,19.59,3.73,2025-11-10 05:00:00,24,10,18,none,16
ORD_00301,DEL_0301,Customer_301,standard,10.45,1.11,2025-11-10 06:00:00,24,9,17,none,18
ORD_00302,DEL_0302,Customer_302,standard,26.83,4.66,2025-11-10 01:00:00,24,9,17,none,9
ORD_00303,DEL_0303,Customer_303,standard,19.01,7.6,2025-11-10 01:00:00,24,10,18,none,16
ORD_00304,DEL_0304,Customer_304,standard,24.5,1.69,2025-11-10 04:00:00,24,13,17,none,10
ORD_00305,DEL_0305,Customer_305,standard,7.3,5.1,2025-11-10 02:00:00,24,11,18,refrigerated,13
ORD_00306,DEL_0306,Customer_306,priority,12.19,2.25,2025-11-10 06:00:00,4,9,17,none,8
ORD_00307,DEL_0307,Customer_307,priority,4.9,2.68,2025-11-10 01:00:00,4,9,17,signature_required,6
ORD_00308,DEL_0308,Customer_308,priority,9.3,1.12,2025-11-10 02:00:00,4,9,17,fragile,9
ORD_00309,DEL_0309,Customer_309,priority,2.41,2.46,2025-11-10 05:00:00,4,10,13,refrigerated,12
ORD_00310,DEL_0310,Customer_310,standard,7.89,1.19,2025-11-10 06:00:00,24,9,17,signature_required,20
ORD_00311,DEL_0311,Customer_311,standard,29.74,5.02,2025-11-10 05:00:00,24,10,16,refrigerated,18
ORD_00312,DEL_0312,Customer_312,standard,27.44,6.22,2025-11-10 00:00:00,24,12,17,none,17
ORD_00313,DEL_0313,Customer_313,priority,12.32,0.9,2025-11-10 05:00:00,4,13,17,refrigerated,19
ORD_00314,DEL_0314,Customer_314,standard,8.9,6.84,2025-11-10 04:00:00,24,12,16,none,7
ORD_00315,DEL_0315,Customer_315,priority,9.35,0.96,2025-11-10 05:00:00,4,14,17,refrigerated,7
ORD_00316,DEL_0316,Customer_316,standard,24.05,6.47,2025-11-10 01:00:00,24,13,18,signature_required,11
ORD_00317,DEL_0317,Customer_317,standard,5.42,5.75,2025-11-10 02:00:00,24,12,16,refrigerated,15
ORD_00318,DEL_0318,Customer_318,standard,20.04,7.56,2025-11-10 04:00:00,24,13,16,signature_required,15
ORD_00319,DEL_0319,Customer_319,standard,21.35,5.33,2025-11-10 00:00:00,24,14,16,none,19
ORD_00320,DEL_0320,Customer_320,priority,12.98,1.06,2025-11-10 06:00:00,4,9,12,fragile,19
ORD_00321,DEL_0321,Customer_321,standard,24.34,1.31,2025-11-10 03:00:00,24,9,17,none,18
ORD_00322,DEL_0322,Customer_322,standard,10.79,5.77,2025-11-10 01:00:00,24,9,17,fragile,14
ORD_00323,DEL_0323,Customer_323,standard,12.99,4.07,2025-11-10 01:00:00,24,9,17,refrigerated,7
ORD_00324,DEL_0324,Customer_324,express,2.5,0.78,2025-11-10 05:00:00,1,9,17,refrigerated,13
ORD_00325,DEL_0325,Customer_325,standard,11.95,2.52,2025-11-10 05:00:00,24,9,16,fragile,6
ORD_00326,DEL_0326,Customer_326,standard,5.73,7.35,2025-11-10 05:00:00,24,12,16,fragile,18
ORD_00327,DEL_0327,Customer_327,standard,17.96,5.97,2025-11-10 05:00:00,24,14,16,none,5
ORD_00328,DEL_0328,Customer_328,standard,29.22,2.84,2025-11-10 00:00:00,24,10,15,fragile,12
ORD_00329,DEL_0329,Customer_329,priority,2.65,1.66,2025-11-10 00:00:00,4,13,18,none,15
ORD_00330,DEL_0330,Customer_330,standard,12.14,1.64,2025-11-10 05:00:00,24,9,17,fragile,20
ORD_00331,DEL_0331,Customer_331,standard,24.52,3.79,2025-11-10 00:00:00,24,9,17,fragile,17
ORD_00332,DEL_0332,Customer_332,priority,10.55,0.52,2025-11-10 00:00:00,4,9,17,none,8
ORD_00333,DEL_0333,Customer_333,standard,7.69,6.38,2025-11-10 02:00:00,24,9,17,refrigerated,14
ORD_00334,DEL_0334,Customer_334,standard,11.24,4.83,2025-11-10 06:00:00,24,10,15,fragile,9
ORD_00335,DEL_0335,Customer_335,priority,4.8,2.71,2025-11-10 00:00:00,4,9,17,none,5
ORD_00336,DEL_0336,Customer_336,priority,11.27,2.24,2025-11-10 03:00:00,4,13,16,refrigerated,11
ORD_00337,DEL_0337,Customer_337,standard,10.27,7.0,2025-11-10 05:00:00,24,9,17,fragile,18
ORD_00338,DEL_0338,Customer_338,standard,8.31,3.68,2025-11-10 04:00:00,24,9,17,signature_required,11
ORD_00339,DEL_0339,Customer_339,standard,24.5,7.98,2025-11-10 01:00:00,24,9,12,none,17
ORD_00340,DEL_0340,Customer_340,standard,15.77,3.13,2025-11-10 02:00:00,24,11,16,fragile,12
ORD_00341,DEL_0341,Customer_341,standard,27.18,3.94,2025-11-10 02:00:00,24,9,17,none,12
ORD_00342,DEL_0342,Customer_342,priority,12.09,0.83,2025-11-10 04:00:00,4,9,17,none,14
ORD_00343,DEL_0343,Customer_343,standard,24.93,6.07,2025-11-10 06:00:00,24,9,17,none,14
ORD_00344,DEL_0344,Customer_344,standard,25.12,1.37,2025-11-10 04:00:00,24,10,16,none,11
ORD_00345,DEL_0345,Customer_345,standard,6.92,2.64,2025-11-10 05:00:00,24,9,17,signature_required,14
ORD_00346,DEL_0346,Customer_346,priority,5.96,1.16,2025-11-10 06:00:00,4,14,16,fragile,20
ORD_00347,DEL_0347,Customer_347,standard,5.9,7.49,2025-11-10 01:00:00,24,12,14,signature_required,7
ORD_00348,DEL_0348,Customer_348,standard,5.24,7.01,2025-11-10 04:00:00,24,9,17,none,16
ORD_00349,DEL_0349,Customer_349,priority,12.16,1.28,2025-11-10 03:00:00,4,11,14,none,18
ORD_00350,DEL_0350,Customer_350,standard,14.1,4.96,2025-11-10 05:00:00,24,11,17,fragile,20
ORD_00351,DEL_0351,Customer_351,standard,18.38,4.96,2025-11-10 06:00:00,24,9,17,none,5
ORD_00352,DEL_0352,Customer_352,standard,17.83,2.36,2025-11-10 00:00:00,24,13,15,refrigerated,11
ORD_00353,DEL_0353,Customer_353,standard,9.08,2.55,2025-11-10 06:00:00,24,9,11,signature_required,14
ORD_00354,DEL_0354,Customer_354,standard,7.19,1.63,2025-11-10 04:00:00,24,14,18,signature_required,18
ORD_00355,DEL_0355,Customer_355,standard,20.66,3.01,2025-11-10 00:00:00,24,14,17,none,9
ORD_00356,DEL_0356,Customer_356,standard,21.57,7.09,2025-11-10 02:00:00,24,9,17,none,14
ORD_00357,DEL_0357,Customer_357,priority,8.3,2.23,2025-11-10 00:00:00,4,9,17,none,11
ORD_00358,DEL_0358,Customer_358,standard,10.21,3.07,2025-11-10 06:00:00,24,9,17,fragile,15
ORD_00359,DEL_0359,Customer_359,standard,23.35,3.43,2025-11-10 03:00:00,24,9,17,none,7
ORD_00360,DEL_0360,Customer_360,standard,9.28,6.79,2025-11-10 02:00:00,24,9,17,signature_required,12
ORD_00361,DEL_0361,Customer_361,standard,25.07,2.73,2025-11-10 00:00:00,24,9,17,fragile,7
ORD_00362,DEL_0362,Customer_362,standard,13.43,3.18,2025-11-10 03:00:00,24,12,14,none,6
ORD_00363,DEL_0363,Customer_363,standard,21.2,7.13,2025-11-10 02:00:00,24,9,17,fragile,8
ORD_00364,DEL_0364,Customer_364,standard,18.64,1.74,2025-11-10 05:00:00,24,9,13,none,10
ORD_00365,DEL_0365,Customer_365,standard,18.38,1.57,2025-11-10 04:00:00,24,12,16,none,13
ORD_00366,DEL_0366,Customer_366,express,0.64,0.5,2025-11-10 01:00:00,1,9,17,refrigerated,9
ORD_00367,DEL_0367,Customer_367,standard,9.23,3.46,2025-11-10 05:00:00,24,9,17,refrigerated,8
ORD_00368,DEL_0368,Customer_368,standard,20.95,7.9,2025-11-10 06:00:00,24,9,17,none,15
ORD_00369,DEL_0369,Customer_369,standard,16.16,5.33,2025-11-10 06:00:00,24,9,17,signature_required,13
ORD_00370,DEL_0370,Customer_370,standard,21.12,1.16,2025-11-10 04:00:00,24,9,17,none,13
ORD_00371,DEL_0371,Customer_371,standard,8.23,1.7,2025-11-10 05:00:00,24,9,17,none,7
ORD_00372,DEL_0372,Customer_372,standard,11.34,4.3,2025-11-10 03:00:00,24,9,17,signature_required,16
ORD_00373,DEL_0373,Customer_373,standard,21.3,6.47,2025-11-10 00:00:00,24,9,17,signature_required,10
ORD_00374,DEL_0374,Customer_374,standard,17.79,1.43,2025-11-10 02:00:00,24,11,14,none,8
ORD_00375,DEL_0375,Customer_375,standard,29.1,1.95,2025-11-10 04:00:00,24,10,17,none,6
ORD_00376,DEL_0376,Customer_376,priority,14.27,2.41,2025-11-10 00:00:00,4,9,14,signature_required,16
ORD_00377,DEL_0377,Customer_377,standard,14.45,2.0,2025-11-10 01:00:00,24,12,15,none,18
ORD_00378,DEL_0378,Customer_378,standard,28.58,3.27,2025-11-10 01:00:00,24,9,17,refrigerated,12
ORD_00379,DEL_0379,Customer_379,standard,11.28,5.55,2025-11-10 02:00:00,24,12,16,none,16
ORD_00380,DEL_0380,Customer_380,standard,22.53,1.79,2025-11-10 00:00:00,24,9,17,none,6
ORD_00381,DEL_0381,Customer_381,standard,19.85,3.88,2025-11-10 06:00:00,24,10,13,none,6
ORD_00382,DEL_0382,Customer_382,standard,20.57,6.65,2025-11-10 03:00:00,24,9,17,none,19
ORD_00383,DEL_0383,Customer_383,standard,24.44,5.71,2025-11-10 06:00:00,24,9,17,refrigerated,14
ORD_00384,DEL_0384,Customer_384,standard,20.84,6.64,2025-11-10 04:00:00,24,11,13,signature_required,5
ORD_00385,DEL_0385,Customer_385,priority,9.7,0.91,2025-11-10 02:00:00,4,11,14,none,14
ORD_00386,DEL_0386,Customer_386,standard,18.67,6.88,2025-11-10 01:00:00,24,14,18,signature_required,16
ORD_00387,DEL_0387,Customer_387,priority,13.22,0.88,2025-11-10 04:00:00,4,9,17,signature_required,11
ORD_00388,DEL_0388,Customer_388,express,3.77,0.81,2025-11-10 05:00:00,1,9,17,none,12
ORD_00389,DEL_0389,Customer_389,standard,12.7,6.86,2025-11-10 01:00:00,24,9,17,none,18
ORD_00390,DEL_0390,Customer_390,standard,11.34,6.29,2025-11-10 04:00:00,24,9,14,refrigerated,5
ORD_00391,DEL_0391,Customer_391,priority,6.24,0.82,2025-11-10 02:00:00,4,9,17,none,17
ORD_00392,DEL_0392,Customer_392,standard,22.12,7.32,2025-11-10 06:00:00,24,9,17,refrigerated,8
ORD_00393,DEL_0393,Customer_393,standard,8.16,6.69,2025-11-10 01:00:00,24,9,17,none,12
ORD_00394,DEL_0394,Customer_394,standard,17.47,3.23,2025-11-10 03:00:00,24,9,17,signature_required,6
ORD_00395,DEL_0395,Customer_395,standard,12.21,3.09,2025-11-10 01:00:00,24,9,17,refrigerated,7
ORD_00396,DEL_0396,Customer_396,standard,13.07,4.88,2025-11-10 06:00:00,24,9,14,none,18
ORD_00397,DEL_0397,Customer_397,standard,25.38,7.26,2025-11-10 05:00:00,24,9,17,refrigerated,19
ORD_00398,DEL_0398,Customer_398,priority,9.19,2.53,2025-11-10 04:00:00,4,14,16,none,9
ORD_00399,DEL_0399,Customer_399,standard,29.72,2.58,2025-11-10 00:00:00,24,14,17,none,6
ORD_00400,DEL_0400,Customer_400,standard,8.45,1.57,2025-11-10 03:00:00,24,9,17,fragile,12
ORD_00401,DEL_0401,Customer_401,express,2.32,0.18,2025-11-10 06:00:00,1,11,15,refrigerated,17
ORD_00402,DEL_0402,Customer_402,priority,8.03,1.3,2025-11-10 05:00:00,4,9,17,refrigerated,15
ORD_00403,DEL_0403,Customer_403,standard,17.23,7.02,2025-11-10 03:00:00,24,9,17,refrigerated,12
ORD_00404,DEL_0404,Customer_404,standard,14.12,6.17,2025-11-10 00:00:00,24,9,17,fragile,9
ORD_00405,DEL_0405,Customer_405,standard,19.32,2.8,2025-11-10 06:00:00,24,9,17,none,8
ORD_00406,DEL_0406,Customer_406,standard,29.87,1.65,2025-11-10 01:00:00,24,9,17,none,10
ORD_00407,DEL_0407,Customer_407,standard,24.19,3.15,2025-11-10 03:00:00,24,9,17,signature_required,15
ORD_00408,DEL_0408,Customer_408,priority,5.02,1.07,2025-11-10 03:00:00,4,9,17,none,16
ORD_00409,DEL_0409,Customer_409,standard,12.06,3.09,2025-11-10 02:00:00,24,10,15,signature_required,13
ORD_00410,DEL_0410,Customer_410,priority,10.47,2.58,2025-11-10 06:00:00,4,9,17,none,7
ORD_00411,DEL_0411,Customer_411,standard,6.67,1.34,2025-11-10 05:00:00,24,10,18,refrigerated,6
ORD_00412,DEL_0412,Customer_412,priority,8.8,1.18,2025-11-10 06:00:00,4,10,18,refrigerated,9
ORD_00413,DEL_0413,Customer_413,standard,21.32,2.08,2025-11-10 00:00:00,24,9,17,fragile,16
ORD_00414,DEL_0414,Customer_414,standard,8.39,7.26,2025-11-10 00:00:00,24,12,18,refrigerated,13
ORD_00415,DEL_0415,Customer_415,priority,14.96,2.25,2025-11-10 06:00:00,4,9,17,fragile,5
ORD_00416,DEL_0416,Customer_416,standard,28.54,4.71,2025-11-10 03:00:00,24,9,17,signature_required,12
ORD_00417,DEL_0417,Customer_417,priority,14.68,2.58,2025-11-10 00:00:00,4,9,18,fragile,8
ORD_00418,DEL_0418,Customer_418,express,3.33,0.94,2025-11-10 00:00:00,1,9,17,none,12
ORD_00419,DEL_0419,Customer_419,standard,14.25,4.85,2025-11-10 01:00:00,24,9,17,fragile,17
ORD_00420,DEL_0420,Customer_420,standard,19.49,3.42,2025-11-10 02:00:00,24,9,17,none,13
ORD_00421,DEL_0421,Customer_421,standard,6.92,2.16,2025-11-10 00:00:00,24,9,11,fragile,19
ORD_00422,DEL_0422,Customer_422,standard,7.66,1.8,2025-11-10 06:00:00,24,9,17,fragile,7
ORD_00423,DEL_0423,Customer_423,priority,7.88,2.96,2025-11-10 00:00:00,4,11,13,signature_required,6
ORD_00424,DEL_0424,Customer_424,standard,20.41,4.2,2025-11-10 03:00:00,24,10,16,signature_required,20
ORD_00425,DEL_0425,Customer_425,standard,15.37,6.11,2025-11-10 05:00:00,24,9,17,signature_required,10
ORD_00426,DEL_0426,Customer_426,standard,9.51,2.84,2025-11-10 02:00:00,24,9,17,fragile,10
ORD_00427,DEL_0427,Customer_427,standard,26.7,3.08,2025-11-10 03:00:00,24,11,15,fragile,6
ORD_00428,DEL_0428,Customer_428,standard,5.95,5.34,2025-11-10 04:00:00,24,9,17,none,12
ORD_00429,DEL_0429,Customer_429,standard,6.05,3.55,2025-11-10 03:00:00,24,14,17,signature_required,20
ORD_00430,DEL_0430,Customer_430,standard,11.36,3.07,2025-11-10 00:00:00,24,9,17,none,13
ORD_00431,DEL_0431,Customer_431,standard,19.82,2.04,2025-11-10 03:00:00,24,12,15,fragile,12
ORD_00432,DEL_0432,Customer_432,priority,9.26,2.67,2025-11-10 06:00:00,4,14,18,none,17
ORD_00433,DEL_0433,Customer_433,standard,18.09,3.23,2025-11-10 06:00:00,24,9,17,refrigerated,20
ORD_00434,DEL_0434,Customer_434,standard,10.02,3.21,2025-11-10 04:00:00,24,9,17,signature_required,16
ORD_00435,DEL_0435,Customer_435,priority,6.68,1.27,2025-11-10 03:00:00,4,13,17,refrigerated,10
ORD_00436,DEL_0436,Customer_436,standard,13.08,7.91,2025-11-10 04:00:00,24,9,16,fragile,5
ORD_00437,DEL_0437,Customer_437,standard,20.08,6.61,2025-11-10 06:00:00,24,9,17,refrigerated,6
ORD_00438,DEL_0438,Customer_438,standard,29.89,1.07,2025-11-10 06:00:00,24,9,17,signature_required,16
ORD_00439,DEL_0439,Customer_439,standard,24.65,5.33,2025-11-10 01:00:00,24,13,16,none,12
ORD_00440,DEL_0440,Customer_440,priority,2.17,1.07,2025-11-10 05:00:00,4,9,17,fragile,13
ORD_00441,DEL_0441,Customer_441,standard,20.26,1.17,2025-11-10 06:00:00,24,13,15,fragile,17
ORD_00442,DEL_0442,Customer_442,standard,9.73,4.22,2025-11-10 02:00:00,24,9,17,fragile,10
ORD_00443,DEL_0443,Customer_443,priority,12.86,0.99,2025-11-10 01:00:00,4,9,17,none,15
ORD_00444,DEL_0444,Customer_444,standard,11.61,4.52,2025-11-10 02:00:00,24,14,18,none,5
ORD_00445,DEL_0445,Customer_445,standard,28.38,4.26,2025-11-10 05:00:00,24,9,17,refrigerated,9
ORD_00446,DEL_0446,Customer_446,standard,11.18,7.06,2025-11-10 06:00:00,24,13,16,signature_required,14
ORD_00447,DEL_0447,Customer_447,standard,5.36,4.35,2025-11-10 00:00:00,24,10,15,none,6
ORD_00448,DEL_0448,Customer_448,priority,12.72,2.47,2025-11-10 01:00:00,4,10,16,none,20
ORD_00449,DEL_0449,Customer_449,priority,9.06,1.43,2025-11-10 00:00:00,4,9,17,refrigerated,11
ORD_00450,DEL_0450,Customer_450,standard,8.57,6.2,2025-11-10 05:00:00,24,10,14,fragile,15
ORD_00451,DEL_0451,Customer_451,standard,14.63,6.98,2025-11-10 00:00:00,24,9,17,none,9
ORD_00452,DEL_0452,Customer_452,priority,5.52,0.99,2025-11-10 04:00:00,4,9,17,fragile,8
ORD_00453,DEL_0453,Customer_453,standard,5.65,4.87,2025-11-10 06:00:00,24,9,17,none,16
ORD_00454,DEL_0454,Customer_454,express,1.41,0.33,2025-11-10 05:00:00,1,9,16,signature_required,8
ORD_00455,DEL_0455,Customer_455,priority,12.11,2.56,2025-11-10 02:00:00,4,9,17,refrigerated,15
ORD_00456,DEL_0456,Customer_456,standard,16.28,3.31,2025-11-10 01:00:00,24,9,17,fragile,18
ORD_00457,DEL_0457,Customer_457,standard,16.29,7.56,2025-11-10 06:00:00,24,9,17,signature_required,15
ORD_00458,DEL_0458,Customer_458,priority,11.84,2.2,2025-11-10 04:00:00,4,10,17,none,16
ORD_00459,DEL_0459,Customer_459,standard,22.27,6.1,2025-11-10 04:00:00,24,10,17,fragile,17
ORD_00460,DEL_0460,Customer_460,priority,3.18,1.21,2025-11-10 02:00:00,4,9,17,refrigerated,9
ORD_00461,DEL_0461,Customer_461,standard,6.39,3.32,2025-11-10 01:00:00,24,9,17,none,17
ORD_00462,DEL_0462,Customer_462,standard,21.32,5.06,2025-11-10 01:00:00,24,13,15,none,15
ORD_00463,DEL_0463,Customer_463,express,0.69,0.97,2025-11-10 06:00:00,1,9,17,none,12
ORD_00464,DEL_0464,Customer_464,express,1.02,0.54,2025-11-10 00:00:00,1,14,18,signature_required,9
ORD_00465,DEL_0465,Customer_465,standard,20.44,2.45,2025-11-10 02:00:00,24,9,17,none,12
ORD_00466,DEL_0466,Customer_466,standard,13.3,6.47,2025-11-10 02:00:00,24,9,17,refrigerated,10
ORD_00467,DEL_0467,Customer_467,standard,21.19,6.91,2025-11-10 06:00:00,24,14,16,refrigerated,19
ORD_00468,DEL_0468,Customer_468,standard,29.04,6.11,2025-11-10 00:00:00,24,9,17,refrigerated,11
ORD_00469,DEL_0469,Customer_469,standard,23.49,5.29,2025-11-10 00:00:00,24,10,17,refrigerated,13
ORD_00470,DEL_0470,Customer_470,standard,25.26,2.91,2025-11-10 06:00:00,24,9,17,none,5
ORD_00471,DEL_0471,Customer_471,standard,18.05,1.48,2025-11-10 03:00:00,24,9,17,signature_required,10
ORD_00472,DEL_0472,Customer_472,express,4.51,0.69,2025-11-10 03:00:00,1,9,17,signature_required,17
ORD_00473,DEL_0473,Customer_473,standard,20.47,4.98,2025-11-10 03:00:00,24,11,17,none,20
ORD_00474,DEL_0474,Customer_474,standard,24.22,7.96,2025-11-10 01:00:00,24,13,16,signature_required,7
ORD_00475,DEL_0475,Customer_475,priority,9.43,1.59,2025-11-10 00:00:00,4,9,15,refrigerated,13
ORD_00476,DEL_0476,Customer_476,standard,13.86,3.12,2025-11-10 00:00:00,24,9,17,none,15
ORD_00477,DEL_0477,Customer_477,priority,9.66,2.85,2025-11-10 01:00:00,4,10,15,none,7
ORD_00478,DEL_0478,Customer_478,standard,21.4,2.39,2025-11-10 04:00:00,24,11,17,signature_required,5
ORD_00479,DEL_0479,Customer_479,standard,6.73,6.79,2025-11-10 04:00:00,24,12,15,signature_required,10
ORD_00480,DEL_0480,Customer_480,standard,6.08,5.9,2025-11-10 02:00:00,24,9,12,fragile,11
ORD_00481,DEL_0481,Customer_481,priority,7.36,0.99,2025-11-10 03:00:00,4,9,17,none,13
ORD_00482,DEL_0482,Customer_482,standard,16.01,3.22,2025-11-10 05:00:00,24,9,17,refrigerated,14
ORD_00483,DEL_0483,Customer_483,standard,22.35,2.28,2025-11-10 00:00:00,24,10,12,signature_required,20
ORD_00484,DEL_0484,Customer_484,standard,27.7,2.7,2025-11-10 02:00:00,24,10,12,none,18
ORD_00485,DEL_0485,Customer_485,standard,7.62,1.9,2025-11-10 00:00:00,24,9,17,refrigerated,20
ORD_00486,DEL_0486,Customer_486,standard,5.77,6.0,2025-11-10 00:00:00,24,10,12,fragile,10
ORD_00487,DEL_0487,Customer_487,standard,11.34,5.49,2025-11-10 00:00:00,24,14,17,signature_required,8
ORD_00488,DEL_0488,Customer_488,standard,8.04,5.12,2025-11-10 03:00:00,24,11,16,signature_required,13
ORD_00489,DEL_0489,Customer_489,standard,25.21,5.28,2025-11-10 01:00:00,24,9,17,refrigerated,17
ORD_00490,DEL_0490,Customer_490,standard,13.19,2.15,2025-11-10 03:00:00,24,11,14,none,13
ORD_00491,DEL_0491,Customer_491,priority,7.0,1.59,2025-11-10 03:00:00,4,9,17,signature_required,13
ORD_00492,DEL_0492,Customer_492,standard,6.68,6.82,2025-11-10 02:00:00,24,10,18,none,6
ORD_00493,DEL_0493,Customer_493,priority,12.04,2.29,2025-11-10 01:00:00,4,9,17,none,7
ORD_00494,DEL_0494,Customer_494,standard,14.01,5.23,2025-11-10 06:00:00,24,14,17,none,18
ORD_00495,DEL_0495,Customer_495,priority,6.01,1.23,2025-11-10 04:00:00,4,13,16,none,17
ORD_00496,DEL_0496,Customer_496,standard,18.94,5.95,2025-11-10 06:00:00,24,9,17,none,18
ORD_00497,DEL_0497,Customer_497,priority,13.52,2.54,2025-11-10 04:00:00,4,13,18,fragile,20
