order_id,delivery_id,customer_name,priority,weight_kg,volume_m3,order_timestamp,sla_hours,time_window_start,time_window_end,special_requirements,estimated_delivery_time_minutes
ORD_00249,DEL_0249,Customer_249,standard,11.36,3.07,2025-11-10 01:00:00,24,9,17,none,18
ORD_00250,DEL_0250,Customer_250,standard,19.82,2.04,2025-11-10 01:00:00,24,10,14,signature_required,15
ORD_00251,DEL_0251,Customer_251,priority,9.26,2.67,2025-11-10 04:00:00,4,11,13,refrigerated,8
ORD_00252,DEL_0252,Customer_252,standard,18.09,3.23,2025-11-10 04:00:00,24,9,17,none,10
ORD_00253,DEL_0253,Customer_253,standard,10.02,3.21,2025-11-10 01:00:00,24,9,17,none,6
ORD_00254,DEL_0254,Customer_254,priority,6.68,1.27,2025-11-10 03:00:00,4,12,14,refrigerated,14
ORD_00255,DEL_0255,Customer_255,standard,13.08,7.91,2025-11-10 04:00:00,24,11,13,signature_required,5
ORD_00256,DEL_0256,Customer_256,standard,20.08,6.61,2025-11-10 02:00:00,24,9,17,fragile,14
ORD_00257,DEL_0257,Customer_257,standard,29.89,1.07,2025-11-10 04:00:00,24,9,17,refrigerated,12
ORD_00258,DEL_0258,Customer_258,standard,24.65,5.33,2025-11-10 04:00:00,24,12,16,signature_required,11
ORD_00259,DEL_0259,Customer_259,priority,2.17,1.07,2025-11-10 05:00:00,4,9,17,none,12
ORD_00260,DEL_0260,Customer_260,standard,20.26,1.17,2025-11-10 03:00:00,24,10,12,none,12
ORD_00261,DEL_0261,Customer_261,standard,9.73,4.22,2025-11-10 04:00:00,24,9,17,refrigerated,5
ORD_00262,DEL_0262,Customer_262,priority,12.86,0.99,2025-11-10 02:00:00,4,9,17,none,17
ORD_00263,DEL_0263,Customer_263,standard,11.61,4.52,2025-11-10 02:00:00,24,14,18,none,11
ORD_00264,DEL_0264,Customer_264,standard,28.38,4.26,2025-11-10 04:00:00,24,9,17,fragile,18
ORD_00265,DEL_0265,Customer_265,standard,11.18,7.06,2025-11-10 01:00:00,24,12,14,refrigerated,7
ORD_00266,DEL_0266,Customer_266,standard,5.36,4.35,2025-11-10 06:00:00,24,9,14,none,18
ORD_00267,DEL_0267,Customer_267,priority,12.72,2.47,2025-11-10 03:00:00,4,14,17,none,8
ORD_00268,DEL_0268,Customer_268,priority,9.06,1.43,2025-11-10 04:00:00,4,9,17,fragile,17
ORD_00269,DEL_0269,Customer_269,standard,8.57,6.2,2025-11-10 03:00:00,24,9,11,fragile,12
ORD_00270,DEL_0270,Customer_270,standard,14.63,6.98,2025-11-10 02:00:00,24,9,17,refrigerated,15
ORD_00271,DEL_0271,Customer_271,priority,5.52,0.99,2025-11-10 06:00:00,4,9,17,signature_required,15
ORD_00272,DEL_0272,Customer_272,standard,5.65,4.87,2025-11-10 02:00:00,24,9,17,signature_required,13
ORD_00273,DEL_0273,Customer_273,express,1.41,0.33,2025-11-10 01:00:00,1,10,12,fragile,8
ORD_00274,DEL_0274,Customer_274,priority,12.11,2.56,2025-11-10 01:00:00,4,9,17,none,10
ORD_00275,DEL_0275,Customer_275,standard,16.28,3.31,2025-11-10 03:00:00,24,9,17,signature_required,15
ORD_00276,DEL_0276,Customer_276,standard,16.29,7.56,2025-11-10 03:00:00,24,9,17,none,16
ORD_00277,DEL_0277,Customer_277,priority,11.84,2.2,2025-11-10 02:00:00,4,10,15,signature_required,13
ORD_00278,DEL_0278,Customer_278,standard,22.27,6.1,2025-11-10 01:00:00,24,9,12,refrigerated,6
ORD_00279,DEL_0279,Customer_279,priority,3.18,1.21,2025-11-10 01:00:00,4,9,17,refrigerated,9
ORD_00280,DEL_0280,Customer_280,standard,6.39,3.32,2025-11-10 00:00:00,24,9,17,fragile,16
ORD_00281,DEL_0281,Customer_281,standard,21.32,5.06,2025-11-10 00:00:00,24,12,18,refrigerated,13
ORD_00282,DEL_0282,Customer_282,express,0.69,0.97,2025-11-10 06:00:00,1,9,17,fragile,5
ORD_00283,DEL_0283,Customer_283,express,1.02,0.54,2025-11-10 04:00:00,1,12,17,none,12
ORD_00284,DEL_0284,Customer_284,standard,20.44,2.45,2025-11-10 00:00:00,24,9,17,signature_required,8
ORD_00285,DEL_0285,Customer_285,standard,13.3,6.47,2025-11-10 06:00:00,24,9,17,fragile,8
ORD_00286,DEL_0286,Customer_286,standard,21.19,6.91,2025-11-10 06:00:00,24,9,11,fragile,9
ORD_00287,DEL_0287,Customer_287,standard,29.04,6.11,2025-11-10 01:00:00,24,9,17,signature_required,16
ORD_00288,DEL_0288,Customer_288,standard,23.49,5.29,2025-11-10 05:00:00,24,14,18,none,13
ORD_00289,DEL_0289,Customer_289,standard,25.26,2.91,2025-11-10 06:00:00,24,9,17,none,5
ORD_00290,DEL_0290,Customer_290,standard,18.05,1.48,2025-11-10 05:00:00,24,9,14,signature_required,9
ORD_00291,DEL_0291,Customer_291,express,4.51,0.69,2025-11-10 00:00:00,1,9,17,refrigerated,8
ORD_00292,DEL_0292,Customer_292,standard,20.47,4.98,2025-11-10 00:00:00,24,9,18,fragile,18
ORD_00293,DEL_0293,Customer_293,standard,24.22,7.96,2025-11-10 03:00:00,24,14,17,none,17
ORD_00294,DEL_0294,Customer_294,priority,9.43,1.59,2025-11-10 01:00:00,4,14,17,refrigerated,11
ORD_00295,DEL_0295,Customer_295,standard,13.86,3.12,2025-11-10 01:00:00,24,9,17,refrigerated,13
ORD_00296,DEL_0296,Customer_296,priority,9.66,2.85,2025-11-10 00:00:00,4,12,15,none,12
ORD_00297,DEL_0297,Customer_297,standard,21.4,2.39,2025-11-10 03:00:00,24,14,17,signature_required,20
ORD_00298,DEL_0298,Customer_298,standard,6.73,6.79,2025-11-10 02:00:00,24,9,12,signature_required,9
ORD_00299,DEL_0299,Customer_299,standard,6.08,5.9,2025-11-10 05:00:00,24,12,15,none,12
ORD_00300,DEL_0300,Customer_300,priority,7.36,0.99,2025-11-10 05:00:00,4,9,17,none,5
ORD_00301,DEL_0301,Customer_301,standard,16.01,3.22,2025-11-10 03:00:00,24,9,17,refrigerated,20
ORD_00302,DEL_0302,Customer_302,standard,22.35,2.28,2025-11-10 02:00:00,24,13,18,none,15
ORD_00303,DEL_0303,Customer_303,standard,27.7,2.7,2025-11-10 01:00:00,24,12,16,none,15
ORD_00304,DEL_0304,Customer_304,standard,7.62,1.9,2025-11-10 04:00:00,24,9,17,fragile,5
ORD_00305,DEL_0305,Customer_305,standard,5.77,6.0,2025-11-10 06:00:00,24,11,13,signature_required,16
ORD_00306,DEL_0306,Customer_306,standard,11.34,5.49,2025-11-10 01:00:00,24,13,16,none,12
ORD_00307,DEL_0307,Customer_307,standard,8.04,5.12,2025-11-10 02:00:00,24,14,16,none,6
ORD_00308,DEL_0308,Customer_308,standard,25.21,5.28,2025-11-10 06:00:00,24,10,16,signature_required,16
ORD_00309,DEL_0309,Customer_309,standard,13.19,2.15,2025-11-10 01:00:00,24,10,13,none,15
ORD_00310,DEL_0310,Customer_310,priority,7.0,1.59,2025-11-10 06:00:00,4,9,17,refrigerated,5
ORD_00311,DEL_0311,Customer_311,standard,6.68,6.82,2025-11-10 02:00:00,24,14,18,none,9
ORD_00312,DEL_0312,Customer_312,priority,12.04,2.29,2025-11-10 04:00:00,4,9,17,fragile,20
ORD_00313,DEL_0313,Customer_313,standard,14.01,5.23,2025-11-10 01:00:00,24,13,17,signature_required,6
ORD_00314,DEL_0314,Customer_314,priority,6.01,1.23,2025-11-10 01:00:00,4,9,11,none,12
ORD_00315,DEL_0315,Customer_315,standard,18.94,5.95,2025-11-10 00:00:00,24,9,17,none,20
ORD_00316,DEL_0316,Customer_316,priority,13.52,2.54,2025-11-10 04:00:00,4,9,16,fragile,9
ORD_00317,DEL_0317,Customer_317,priority,4.71,0.83,2025-11-10 02:00:00,4,9,17,fragile,15
ORD_00318,DEL_0318,Customer_318,standard,6.43,1.96,2025-11-10 01:00:00,24,9,11,none,9
ORD_00319,DEL_0319,Customer_319,priority,2.32,1.02,2025-11-10 06:00:00,4,9,17,none,16
ORD_00320,DEL_0320,Customer_320,standard,27.79,1.28,2025-11-10 00:00:00,24,9,17,refrigerated,17
ORD_00321,DEL_0321,Customer_321,standard,28.29,5.34,2025-11-10 04:00:00,24,9,17,none,15
ORD_00322,DEL_0322,Customer_322,standard,14.65,3.62,2025-11-10 02:00:00,24,9,17,refrigerated,9
ORD_00323,DEL_0323,Customer_323,standard,8.8,3.3,2025-11-10 03:00:00,24,10,17,signature_required,15
ORD_00324,DEL_0324,Customer_324,standard,29.13,4.0,2025-11-10 01:00:00,24,9,17,none,16
ORD_00325,DEL_0325,Customer_325,priority,6.77,0.87,2025-11-10 04:00:00,4,10,17,fragile,17
ORD_00326,DEL_0326,Customer_326,standard,20.9,3.79,2025-11-10 05:00:00,24,11,18,refrigerated,9
ORD_00327,DEL_0327,Customer_327,standard,28.04,6.68,2025-11-10 01:00:00,24,9,17,none,17
ORD_00328,DEL_0328,Customer_328,priority,6.21,2.41,2025-11-10 01:00:00,4,13,15,none,15
ORD_00329,DEL_0329,Customer_329,standard,21.04,1.18,2025-11-10 06:00:00,24,9,17,none,12
ORD_00330,DEL_0330,Customer_330,priority,5.48,2.53,2025-11-10 00:00:00,4,14,18,signature_required,9
ORD_00331,DEL_0331,Customer_331,standard,17.14,4.82,2025-11-10 02:00:00,24,9,17,none,12
ORD_00332,DEL_0332,Customer_332,priority,12.21,1.18,2025-11-10 02:00:00,4,9,17,refrigerated,10
ORD_00333,DEL_0333,Customer_333,standard,26.33,3.3,2025-11-10 06:00:00,24,14,16,refrigerated,19
ORD_00334,DEL_0334,Customer_334,standard,10.78,2.7,2025-11-10 01:00:00,24,9,15,fragile,7
ORD_00335,DEL_0335,Customer_335,standard,9.43,1.04,2025-11-10 02:00:00,24,9,17,refrigerated,8
ORD_00336,DEL_0336,Customer_336,standard,22.07,2.65,2025-11-10 05:00:00,24,9,17,none,6
ORD_00337,DEL_0337,Customer_337,priority,5.76,2.46,2025-11-10 03:00:00,4,9,17,signature_required,18
ORD_00338,DEL_0338,Customer_338,express,3.19,0.17,2025-11-10 01:00:00,1,9,17,signature_required,20
ORD_00339,DEL_0339,Customer_339,standard,20.96,3.15,2025-11-10 03:00:00,24,9,17,refrigerated,17
ORD_00340,DEL_0340,Customer_340,express,1.48,0.18,2025-11-10 06:00:00,1,9,18,none,12
ORD_00341,DEL_0341,Customer_341,priority,10.8,2.09,2025-11-10 01:00:00,4,9,17,signature_required,7
ORD_00342,DEL_0342,Customer_342,standard,12.7,4.34,2025-11-10 06:00:00,24,9,17,none,14
ORD_00343,DEL_0343,Customer_343,express,4.7,0.94,2025-11-10 00:00:00,1,9,17,refrigerated,13
ORD_00344,DEL_0344,Customer_344,standard,22.64,7.46,2025-11-10 02:00:00,24,9,12,fragile,17
ORD_00345,DEL_0345,Customer_345,standard,8.48,5.28,2025-11-10 00:00:00,24,10,17,none,7
ORD_00346,DEL_0346,Customer_346,standard,6.77,3.45,2025-11-10 02:00:00,24,9,17,none,20
ORD_00347,DEL_0347,Customer_347,standard,22.38,5.41,2025-11-10 05:00:00,24,9,17,none,18
ORD_00348,DEL_0348,Customer_348,standard,29.44,5.08,2025-11-10 05:00:00,24,9,17,fragile,18
ORD_00349,DEL_0349,Customer_349,priority,4.88,0.64,2025-11-10 00:00:00,4,10,12,refrigerated,11
ORD_00350,DEL_0350,Customer_350,standard,9.29,2.17,2025-11-10 01:00:00,24,9,17,signature_required,13
ORD_00351,DEL_0351,Customer_351,standard,8.05,3.91,2025-11-10 02:00:00,24,14,17,fragile,8
ORD_00352,DEL_0352,Customer_352,standard,16.85,4.16,2025-11-10 00:00:00,24,9,17,signature_required,20
ORD_00353,DEL_0353,Customer_353,standard,16.7,3.87,2025-11-10 01:00:00,24,9,17,none,16
ORD_00354,DEL_0354,Customer_354,priority,13.09,2.18,2025-11-10 00:00:00,4,9,17,refrigerated,20
ORD_00355,DEL_0355,Customer_355,standard,6.15,7.52,2025-11-10 01:00:00,24,9,17,none,5
ORD_00356,DEL_0356,Customer_356,priority,6.05,2.61,2025-11-10 05:00:00,4,10,13,refrigerated,7
ORD_00357,DEL_0357,Customer_357,standard,14.41,5.0,2025-11-10 03:00:00,24,9,17,none,14
ORD_00358,DEL_0358,Customer_358,priority,3.37,1.88,2025-11-10 06:00:00,4,9,17,signature_required,20
ORD_00359,DEL_0359,Customer_359,standard,25.56,6.27,2025-11-10 03:00:00,24,9,17,refrigerated,7
ORD_00360,DEL_0360,Customer_360,priority,11.4,1.08,2025-11-10 05:00:00,4,9,17,none,17
ORD_00361,DEL_0361,Customer_361,standard,11.05,1.51,2025-11-10 01:00:00,24,9,17,refrigerated,17
ORD_00362,DEL_0362,Customer_362,priority,5.05,2.37,2025-11-10 02:00:00,4,9,17,fragile,19
ORD_00363,DEL_0363,Customer_363,standard,10.82,6.25,2025-11-10 03:00:00,24,9,15,signature_required,13
ORD_00364,DEL_0364,Customer_364,standard,7.03,4.17,2025-11-10 01:00:00,24,9,17,refrigerated,6
ORD_00365,DEL_0365,Customer_365,standard,25.38,7.14,2025-11-10 01:00:00,24,9,17,none,7
ORD_00366,DEL_0366,Customer_366,standard,5.79,4.74,2025-11-10 06:00:00,24,14,17,none,18
ORD_00367,DEL_0367,Customer_367,priority,6.17,1.91,2025-11-10 04:00:00,4,13,16,none,17
ORD_00368,DEL_0368,Customer_368,priority,13.52,1.5,2025-11-10 06:00:00,4,9,17,none,18
ORD_00369,DEL_0369,Customer_369,standard,18.37,7.01,2025-11-10 04:00:00,24,13,18,fragile,20
ORD_00370,DEL_0370,Customer_370,express,1.05,0.12,2025-11-10 02:00:00,1,9,17,none,17
ORD_00371,DEL_0371,Customer_371,standard,29.8,7.66,2025-11-10 04:00:00,24,14,16,none,9
ORD_00372,DEL_0372,Customer_372,standard,9.62,4.0,2025-11-10 01:00:00,24,9,18,fragile,11
ORD_00373,DEL_0373,Customer_373,standard,14.08,4.07,2025-11-10 06:00:00,24,9,17,fragile,9
ORD_00374,DEL_0374,Customer_374,priority,11.59,1.84,2025-11-10 00:00:00,4,9,17,signature_required,7
ORD_00375,DEL_0375,Customer_375,standard,22.72,7.96,2025-11-10 01:00:00,24,14,17,fragile,13
ORD_00376,DEL_0376,Customer_376,standard,26.11,7.41,2025-11-10 02:00:00,24,9,17,none,7
ORD_00377,DEL_0377,Customer_377,standard,13.16,1.15,2025-11-10 03:00:00,24,9,17,none,17
ORD_00378,DEL_0378,Customer_378,standard,26.62,1.83,2025-11-10 06:00:00,24,13,17,refrigerated,19
ORD_00379,DEL_0379,Customer_379,standard,23.45,1.97,2025-11-10 06:00:00,24,9,17,none,18
ORD_00380,DEL_0380,Customer_380,standard,10.31,1.81,2025-11-10 00:00:00,24,9,17,signature_required,9
ORD_00381,DEL_0381,Customer_381,standard,5.36,6.62,2025-11-10 01:00:00,24,9,17,none,8
ORD_00382,DEL_0382,Customer_382,standard,17.59,7.15,2025-11-10 00:00:00,24,9,17,none,8
ORD_00383,DEL_0383,Customer_383,priority,7.79,1.98,2025-11-10 06:00:00,4,9,17,refrigerated,16
ORD_00384,DEL_0384,Customer_384,standard,16.18,6.81,2025-11-10 03:00:00,24,9,17,refrigerated,17
ORD_00385,DEL_0385,Customer_385,standard,21.58,1.83,2025-11-10 05:00:00,24,9,17,signature_required,20
ORD_00386,DEL_0386,Customer_386,priority,4.87,0.96,2025-11-10 00:00:00,4,9,17,fragile,13
ORD_00387,DEL_0387,Customer_387,standard,11.52,7.79,2025-11-10 03:00:00,24,9,17,fragile,17
ORD_00388,DEL_0388,Customer_388,standard,26.32,1.81,2025-11-10 00:00:00,24,9,17,signature_required,15
ORD_00389,DEL_0389,Customer_389,standard,25.73,4.56,2025-11-10 05:00:00,24,9,17,fragile,6
ORD_00390,DEL_0390,Customer_390,standard,16.95,6.38,2025-11-10 05:00:00,24,9,17,signature_required,13
ORD_00391,DEL_0391,Customer_391,standard,16.26,4.72,2025-11-10 02:00:00,24,9,17,none,15
ORD_00392,DEL_0392,Customer_392,priority,11.06,2.81,2025-11-10 06:00:00,4,9,17,refrigerated,14
ORD_00393,DEL_0393,Customer_393,standard,21.79,7.48,2025-11-10 02:00:00,24,9,17,signature_required,8
ORD_00394,DEL_0394,Customer_394,priority,10.95,1.88,2025-11-10 02:00:00,4,10,13,signature_required,15
ORD_00395,DEL_0395,Customer_395,standard,29.19,5.6,2025-11-10 02:00:00,24,9,17,signature_required,7
ORD_00396,DEL_0396,Customer_396,priority,9.62,1.82,2025-11-10 01:00:00,4,9,17,signature_required,11
ORD_00397,DEL_0397,Customer_397,priority,4.51,1.68,2025-11-10 06:00:00,4,9,17,signature_required,20
ORD_00398,DEL_0398,Customer_398,standard,17.93,3.89,2025-11-10 06:00:00,24,13,17,none,10
ORD_00399,DEL_0399,Customer_399,standard,6.81,5.03,2025-11-10 00:00:00,24,9,17,refrigerated,17
ORD_00400,DEL_0400,Customer_400,priority,6.69,0.72,2025-11-10 06:00:00,4,10,18,none,5
ORD_00401,DEL_0401,Customer_401,standard,10.18,4.81,2025-11-10 06:00:00,24,10,13,fragile,6
ORD_00402,DEL_0402,Customer_402,priority,7.16,1.11,2025-11-10 01:00:00,4,9,17,none,19
ORD_00403,DEL_0403,Customer_403,standard,7.79,4.99,2025-11-10 00:00:00,24,9,17,refrigerated,11
ORD_00404,DEL_0404,Customer_404,priority,5.12,1.61,2025-11-10 06:00:00,4,11,15,signature_required,17
ORD_00405,DEL_0405,Customer_405,standard,26.92,6.1,2025-11-10 05:00:00,24,14,16,none,12
ORD_00406,DEL_0406,Customer_406,standard,10.03,7.23,2025-11-10 04:00:00,24,11,16,signature_required,10
ORD_00407,DEL_0407,Customer_407,standard,17.55,5.08,2025-11-10 06:00:00,24,9,17,signature_required,16
ORD_00408,DEL_0408,Customer_408,standard,12.85,4.49,2025-11-10 06:00:00,24,11,14,refrigerated,7
ORD_00409,DEL_0409,Customer_409,priority,3.13,1.72,2025-11-10 02:00:00,4,9,17,none,17
ORD_00410,DEL_0410,Customer_410,standard,20.61,6.81,2025-11-10 06:00:00,24,9,13,none,11
ORD_00411,DEL_0411,Customer_411,priority,9.2,1.25,2025-11-10 06:00:00,4,9,17,fragile,12
ORD_00412,DEL_0412,Customer_412,standard,23.13,6.57,2025-11-10 05:00:00,24,9,17,fragile,13
ORD_00413,DEL_0413,Customer_413,express,4.06,0.64,2025-11-10 04:00:00,1,14,17,none,5
ORD_00414,DEL_0414,Customer_414,standard,6.03,6.21,2025-11-10 03:00:00,24,9,17,fragile,10
ORD_00415,DEL_0415,Customer_415,standard,6.56,3.71,2025-11-10 04:00:00,24,9,17,none,12
ORD_00416,DEL_0416,Customer_416,standard,20.48,4.36,2025-11-10 02:00:00,24,9,17,none,14
ORD_00417,DEL_0417,Customer_417,standard,7.82,5.18,2025-11-10 05:00:00,24,9,17,refrigerated,18
ORD_00418,DEL_0418,Customer_418,standard,14.51,1.74,2025-11-10 03:00:00,24,9,17,refrigerated,19
ORD_00419,DEL_0419,Customer_419,standard,20.33,6.64,2025-11-10 03:00:00,24,11,14,refrigerated,17
ORD_00420,DEL_0420,Customer_420,express,2.91,0.66,2025-11-10 04:00:00,1,9,17,none,5
ORD_00421,DEL_0421,Customer_421,standard,17.77,4.0,2025-11-10 04:00:00,24,13,17,none,14
ORD_00422,DEL_0422,Customer_422,standard,13.95,3.34,2025-11-10 00:00:00,24,11,18,signature_required,7
ORD_00423,DEL_0423,Customer_423,standard,23.45,7.0,2025-11-10 02:00:00,24,9,17,refrigerated,15
ORD_00424,DEL_0424,Customer_424,standard,22.52,6.99,2025-11-10 06:00:00,24,9,17,refrigerated,13
ORD_00425,DEL_0425,Customer_425,standard,28.42,4.61,2025-11-10 05:00:00,24,9,17,refrigerated,11
ORD_00426,DEL_0426,Customer_426,standard,7.7,6.89,2025-11-10 01:00:00,24,9,17,none,12
ORD_00427,DEL_0427,Customer_427,standard,9.79,4.89,2025-11-10 00:00:00,24,9,17,none,17
ORD_00428,DEL_0428,Customer_428,standard,26.29,1.59,2025-11-10 05:00:00,24,14,17,fragile,5
ORD_00429,DEL_0429,Customer_429,standard,11.85,6.79,2025-11-10 05:00:00,24,9,17,signature_required,14
ORD_00430,DEL_0430,Customer_430,priority,3.55,0.85,2025-11-10 03:00:00,4,11,16,signature_required,6
ORD_00431,DEL_0431,Customer_431,standard,23.7,6.86,2025-11-10 04:00:00,24,9,17,none,11
ORD_00432,DEL_0432,Customer_432,priority,11.6,1.27,2025-11-10 05:00:00,4,11,18,fragile,20
ORD_00433,DEL_0433,Customer_433,standard,9.82,1.65,2025-11-10 05:00:00,24,9,17,refrigerated,14
ORD_00434,DEL_0434,Customer_434,priority,3.32,2.48,2025-11-10 06:00:00,4,9,17,fragile,10
ORD_00435,DEL_0435,Customer_435,standard,6.43,2.22,2025-11-10 02:00:00,24,9,17,none,20
ORD_00436,DEL_0436,Customer_436,priority,13.68,1.96,2025-11-10 02:00:00,4,10,17,none,10
ORD_00437,DEL_0437,Customer_437,standard,23.03,2.29,2025-11-10 05:00:00,24,14,17,none,12
ORD_00438,DEL_0438,Customer_438,standard,5.62,2.74,2025-11-10 02:00:00,24,9,17,fragile,14
ORD_00439,DEL_0439,Customer_439,standard,8.41,6.1,2025-11-10 03:00:00,24,9,17,refrigerated,16
ORD_00440,DEL_0440,Customer_440,standard,24.36,3.7,2025-11-10 02:00:00,24,9,17,none,14
ORD_00441,DEL_0441,Customer_441,priority,11.75,2.51,2025-11-10 03:00:00,4,12,14,none,7
ORD_00442,DEL_0442,Customer_442,standard,27.34,3.71,2025-11-10 04:00:00,24,12,15,none,17
ORD_00443,DEL_0443,Customer_443,priority,12.87,2.66,2025-11-10 03:00:00,4,13,17,none,9
ORD_00444,DEL_0444,Customer_444,priority,2.53,0.62,2025-11-10 01:00:00,4,9,17,fragile,15
ORD_00445,DEL_0445,Customer_445,standard,13.12,5.71,2025-11-10 03:00:00,24,12,18,fragile,15
ORD_00446,DEL_0446,Customer_446,standard,12.03,4.2,2025-11-10 06:00:00,24,9,17,fragile,7
ORD_00447,DEL_0447,Customer_447,priority,11.75,1.64,2025-11-10 03:00:00,4,9,17,refrigerated,10
ORD_00448,DEL_0448,Customer_448,standard,11.38,6.8,2025-11-10 00:00:00,24,11,18,none,19
ORD_00449,DEL_0449,Customer_449,express,2.6,0.81,2025-11-10 02:00:00,1,9,17,fragile,10
ORD_00450,DEL_0450,Customer_450,standard,14.57,6.03,2025-11-10 04:00:00,24,9,17,fragile,20
ORD_00451,DEL_0451,Customer_451,priority,5.26,0.75,2025-11-10 04:00:00,4,9,13,signature_required,18
ORD_00452,DEL_0452,Customer_452,standard,26.52,3.42,2025-11-10 03:00:00,24,9,17,signature_required,20
ORD_00453,DEL_0453,Customer_453,standard,20.43,7.19,2025-11-10 00:00:00,24,12,14,none,11
ORD_00454,DEL_0454,Customer_454,standard,29.83,7.08,2025-11-10 05:00:00,24,9,17,refrigerated,5
ORD_00455,DEL_0455,Customer_455,standard,12.12,4.62,2025-11-10 02:00:00,24,9,17,none,11
ORD_00456,DEL_0456,Customer_456,standard,12.25,2.41,2025-11-10 05:00:00,24,9,11,fragile,12
ORD_00457,DEL_0457,Customer_457,standard,7.39,3.93,2025-11-10 02:00:00,24,14,17,fragile,8
ORD_00458,DEL_0458,Customer_458,standard,18.68,2.15,2025-11-10 04:00:00,24,12,18,refrigerated,10
ORD_00459,DEL_0459,Customer_459,standard,10.51,4.61,2025-11-10 02:00:00,24,9,11,refrigerated,19
ORD_00460,DEL_0460,Customer_460,priority,13.78,2.36,2025-11-10 05:00:00,4,9,17,none,15
ORD_00461,DEL_0461,Customer_461,priority,11.03,0.53,2025-11-10 02:00:00,4,12,15,signature_required,16
ORD_00462,DEL_0462,Customer_462,priority,6.5,0.59,2025-11-10 06:00:00,4,9,17,fragile,10
ORD_00463,DEL_0463,Customer_463,priority,4.09,1.84,2025-11-10 01:00:00,4,12,14,fragile,9
ORD_00464,DEL_0464,Customer_464,priority,5.53,1.29,2025-11-10 01:00:00,4,9,17,none,10
ORD_00465,DEL_0465,Customer_465,standard,21.74,3.82,2025-11-10 05:00:00,24,9,16,none,17
ORD_00466,DEL_0466,Customer_466,standard,8.87,3.61,2025-11-10 06:00:00,24,14,17,none,6
ORD_00467,DEL_0467,Customer_467,standard,28.61,7.97,2025-11-10 04:00:00,24,9,17,none,8
ORD_00468,DEL_0468,Customer_468,standard,16.07,6.93,2025-11-10 00:00:00,24,14,16,none,18
ORD_00469,DEL_0469,Customer_469,express,2.04,0.99,2025-11-10 03:00:00,1,9,17,signature_required,8
ORD_00470,DEL_0470,Customer_470,priority,6.13,0.52,2025-11-10 03:00:00,4,13,17,fragile,11
ORD_00471,DEL_0471,Customer_471,standard,5.93,4.54,2025-11-10 05:00:00,24,9,17,none,14
ORD_00472,DEL_0472,Customer_472,standard,20.53,1.85,2025-11-10 03:00:00,24,9,17,none,13
ORD_00473,DEL_0473,Customer_473,standard,16.13,4.42,2025-11-10 04:00:00,24,9,17,none,9
ORD_00474,DEL_0474,Customer_474,standard,15.72,5.4,2025-11-10 04:00:00,24,12,14,none,8
ORD_00475,DEL_0475,Customer_475,standard,28.09,7.98,2025-11-10 06:00:00,24,11,13,none,20
ORD_00476,DEL_0476,Customer_476,standard,12.76,3.79,2025-11-10 01:00:00,24,10,16,refrigerated,11
ORD_00477,DEL_0477,Customer_477,standard,28.86,7.43,2025-11-10 03:00:00,24,11,18,refrigerated,10
ORD_00478,DEL_0478,Customer_478,standard,15.13,2.67,2025-11-10 00:00:00,24,9,17,none,20
ORD_00479,DEL_0479,Customer_479,standard,26.26,6.19,2025-11-10 01:00:00,24,9,17,signature_required,15
ORD_00480,DEL_0480,Customer_480,standard,11.85,5.15,2025-11-10 01:00:00,24,9,17,none,5
ORD_00481,DEL_0481,Customer_481,standard,11.06,3.04,2025-11-10 05:00:00,24,9,17,none,8
ORD_00482,DEL_0482,Customer_482,standard,12.23,3.59,2025-11-10 06:00:00,24,9,17,none,20
ORD_00483,DEL_0483,Customer_483,standard,28.85,7.06,2025-11-10 01:00:00,24,9,17,none,7
ORD_00484,DEL_0484,Customer_484,standard,5.42,3.37,2025-11-10 05:00:00,24,9,17,none,13
ORD_00485,DEL_0485,Customer_485,standard,12.06,5.1,2025-11-10 03:00:00,24,14,16,refrigerated,13
ORD_00486,DEL_0486,Customer_486,priority,3.7,2.49,2025-11-10 03:00:00,4,9,17,none,8
ORD_00487,DEL_0487,Customer_487,priority,6.04,1.79,2025-11-10 06:00:00,4,9,17,fragile,6
ORD_00488,DEL_0488,Customer_488,standard,13.99,4.75,2025-11-10 06:00:00,24,9,17,refrigerated,16
ORD_00489,DEL_0489,Customer_489,standard,28.47,3.06,2025-11-10 06:00:00,24,9,17,refrigerated,18
ORD_00490,DEL_0490,Customer_490,priority,10.96,2.66,2025-11-10 05:00:00,4,9,17,none,8
ORD_00491,DEL_0491,Customer_491,standard,7.78,1.21,2025-11-10 06:00:00,24,9,17,none,5
ORD_00492,DEL_0492,Customer_492,priority,4.87,0.9,2025-11-10 05:00:00,4,10,17,fragile,15
ORD_00493,DEL_0493,Customer_493,priority,6.05,1.5,2025-11-10 02:00:00,4,9,17,signature_required,13
ORD_00494,DEL_0494,Customer_494,priority,10.46,2.04,2025-11-10 02:00:00,4,14,16,refrigerated,10
ORD_00495,DEL_0495,Customer_495,standard,22.88,7.81,2025-11-10 03:00:00,24,9,17,signature_required,13
ORD_00496,DEL_0496,Customer_496,standard,6.88,3.63,2025-11-10 06:00:00,24,9,17,signature_required,20
ORD_00497,DEL_0497,Customer_497,standard,16.42,3.3,2025-11-10 00:00:00,24,12,15,fragile,6
